dataset,batch_index,checkpoint_loaded,left_group,right_group,parameter_group,gradient_cosine
ETTh2,12,False,noisy_hard,predictable_easy,encoder,0.9576818943023682
ETTh2,12,False,noisy_hard,predictable_easy,readout_head,0.9057337045669556
ETTh2,12,False,noisy_hard,predictable_easy,target_path,0.8484642505645752
ETTh2,13,False,early_1_96,full_1_720,all_shared,0.745573103427887
ETTh2,13,False,early_1_96,full_1_720,encoder,0.8037447333335876
ETTh2,13,False,early_1_96,full_1_720,readout_head,0.7396013736724854
ETTh2,13,False,early_1_96,full_1_720,target_path,0.8361392021179199
ETTh2,13,False,early_1_96,late_337_720,all_shared,0.6444573998451233
ETTh2,13,False,early_1_96,late_337_720,encoder,0.7661636471748352
ETTh2,13,False,early_1_96,late_337_720,readout_head,0.627140462398529
ETTh2,13,False,early_1_96,late_337_720,target_path,0.7474482655525208
ETTh2,13,False,early_1_96,learnable_hard,all_shared,0.6756104826927185
ETTh2,13,False,early_1_96,learnable_hard,encoder,0.7887999415397644
ETTh2,13,False,early_1_96,learnable_hard,readout_head,0.662842333316803
ETTh2,13,False,early_1_96,learnable_hard,target_path,0.7344798445701599
ETTh2,13,False,early_1_96,middle_193_336,all_shared,0.5357369780540466
ETTh2,13,False,early_1_96,middle_193_336,encoder,0.6723886728286743
ETTh2,13,False,early_1_96,middle_193_336,readout_head,0.5073978304862976
ETTh2,13,False,early_1_96,middle_193_336,target_path,0.7364422678947449
ETTh2,13,False,early_1_96,middle_97_192,all_shared,0.7915393710136414
ETTh2,13,False,early_1_96,middle_97_192,encoder,0.7887791395187378
ETTh2,13,False,early_1_96,middle_97_192,readout_head,0.7937875390052795
ETTh2,13,False,early_1_96,middle_97_192,target_path,0.8233704566955566
ETTh2,13,False,early_1_96,noisy_hard,all_shared,0.6495287418365479
ETTh2,13,False,early_1_96,noisy_hard,encoder,0.7578535079956055
ETTh2,13,False,early_1_96,noisy_hard,readout_head,0.6343440413475037
ETTh2,13,False,early_1_96,noisy_hard,target_path,0.721617579460144
ETTh2,13,False,early_1_96,predictable_easy,all_shared,0.7541187405586243
ETTh2,13,False,early_1_96,predictable_easy,encoder,0.8008026480674744
ETTh2,13,False,early_1_96,predictable_easy,readout_head,0.7486488819122314
ETTh2,13,False,early_1_96,predictable_easy,target_path,0.8480046391487122
ETTh2,13,False,full_1_720,late_337_720,all_shared,0.9757639765739441
ETTh2,13,False,full_1_720,late_337_720,encoder,0.9891957640647888
ETTh2,13,False,full_1_720,late_337_720,readout_head,0.9724492430686951
ETTh2,13,False,full_1_720,late_337_720,target_path,0.9727182984352112
ETTh2,13,False,full_1_720,learnable_hard,all_shared,0.9432879686355591
ETTh2,13,False,full_1_720,learnable_hard,encoder,0.9749621152877808
ETTh2,13,False,full_1_720,learnable_hard,readout_head,0.9357999563217163
ETTh2,13,False,full_1_720,learnable_hard,target_path,0.9290860295295715
ETTh2,13,False,full_1_720,middle_193_336,all_shared,0.9162523150444031
ETTh2,13,False,full_1_720,middle_193_336,encoder,0.9611961841583252
ETTh2,13,False,full_1_720,middle_193_336,readout_head,0.9040665030479431
ETTh2,13,False,full_1_720,middle_193_336,target_path,0.9341077208518982
ETTh2,13,False,full_1_720,middle_97_192,all_shared,0.9108110666275024
ETTh2,13,False,full_1_720,middle_97_192,encoder,0.9401113986968994
ETTh2,13,False,full_1_720,middle_97_192,readout_head,0.9055729508399963
ETTh2,13,False,full_1_720,middle_97_192,target_path,0.9154096245765686
ETTh2,13,False,full_1_720,noisy_hard,all_shared,0.9198296666145325
ETTh2,13,False,full_1_720,noisy_hard,encoder,0.956462562084198
ETTh2,13,False,full_1_720,noisy_hard,readout_head,0.9106684923171997
ETTh2,13,False,full_1_720,noisy_hard,target_path,0.9136321544647217
ETTh2,13,False,full_1_720,predictable_easy,all_shared,0.9916139841079712
ETTh2,13,False,full_1_720,predictable_easy,encoder,0.9947759509086609
ETTh2,13,False,full_1_720,predictable_easy,readout_head,0.9909297823905945
ETTh2,13,False,full_1_720,predictable_easy,target_path,0.9893677830696106
ETTh2,13,False,late_337_720,learnable_hard,all_shared,0.9644450545310974
ETTh2,13,False,late_337_720,learnable_hard,encoder,0.9876343011856079
ETTh2,13,False,late_337_720,learnable_hard,readout_head,0.9578638672828674
ETTh2,13,False,late_337_720,learnable_hard,target_path,0.960411787033081
ETTh2,13,False,late_337_720,middle_193_336,all_shared,0.8786365389823914
ETTh2,13,False,late_337_720,middle_193_336,encoder,0.9368703961372375
ETTh2,13,False,late_337_720,middle_193_336,readout_head,0.8649054169654846
ETTh2,13,False,late_337_720,middle_193_336,target_path,0.8665971159934998
ETTh2,13,False,late_337_720,middle_97_192,all_shared,0.8199213147163391
ETTh2,13,False,late_337_720,middle_97_192,encoder,0.8882997035980225
ETTh2,13,False,late_337_720,middle_97_192,readout_head,0.8068196773529053
ETTh2,13,False,late_337_720,middle_97_192,target_path,0.8191691637039185
ETTh2,13,False,late_337_720,noisy_hard,all_shared,0.9321777820587158
ETTh2,13,False,late_337_720,noisy_hard,encoder,0.9685264825820923
ETTh2,13,False,late_337_720,noisy_hard,readout_head,0.9227526187896729
ETTh2,13,False,late_337_720,noisy_hard,target_path,0.9298582673072815
ETTh2,13,False,late_337_720,predictable_easy,all_shared,0.9487344026565552
ETTh2,13,False,late_337_720,predictable_easy,encoder,0.972753643989563
ETTh2,13,False,late_337_720,predictable_easy,readout_head,0.9437187314033508
ETTh2,13,False,late_337_720,predictable_easy,target_path,0.9382872581481934
ETTh2,13,False,learnable_hard,middle_193_336,all_shared,0.8093217015266418
ETTh2,13,False,learnable_hard,middle_193_336,encoder,0.903097927570343
ETTh2,13,False,learnable_hard,middle_193_336,readout_head,0.785780668258667
ETTh2,13,False,learnable_hard,middle_193_336,target_path,0.8066191077232361
ETTh2,13,False,learnable_hard,middle_97_192,all_shared,0.8103893995285034
ETTh2,13,False,learnable_hard,middle_97_192,encoder,0.8757040500640869
ETTh2,13,False,learnable_hard,middle_97_192,readout_head,0.8001682162284851
ETTh2,13,False,learnable_hard,middle_97_192,target_path,0.7776179313659668
ETTh2,13,False,learnable_hard,noisy_hard,all_shared,0.889941394329071
ETTh2,13,False,learnable_hard,noisy_hard,encoder,0.9527592062950134
ETTh2,13,False,learnable_hard,noisy_hard,readout_head,0.8742660284042358
ETTh2,13,False,learnable_hard,noisy_hard,target_path,0.8744622468948364
ETTh2,13,False,learnable_hard,predictable_easy,all_shared,0.9037961959838867
ETTh2,13,False,learnable_hard,predictable_easy,encoder,0.9524731636047363
ETTh2,13,False,learnable_hard,predictable_easy,readout_head,0.8933097720146179
ETTh2,13,False,learnable_hard,predictable_easy,target_path,0.8786723613739014
ETTh2,13,False,middle_193_336,middle_97_192,all_shared,0.7941222190856934
ETTh2,13,False,middle_193_336,middle_97_192,encoder,0.9111072421073914
ETTh2,13,False,middle_193_336,middle_97_192,readout_head,0.7653554081916809
ETTh2,13,False,middle_193_336,middle_97_192,target_path,0.8654437065124512
ETTh2,13,False,middle_193_336,noisy_hard,all_shared,0.7908839583396912
ETTh2,13,False,middle_193_336,noisy_hard,encoder,0.8843411207199097
ETTh2,13,False,middle_193_336,noisy_hard,readout_head,0.7673155069351196
ETTh2,13,False,middle_193_336,noisy_hard,target_path,0.8007400035858154
ETTh2,13,False,middle_193_336,predictable_easy,all_shared,0.9334162473678589
ETTh2,13,False,middle_193_336,predictable_easy,encoder,0.9730959534645081
ETTh2,13,False,middle_193_336,predictable_easy,readout_head,0.9226495027542114
ETTh2,13,False,middle_193_336,predictable_easy,target_path,0.9521601796150208
ETTh2,13,False,middle_97_192,noisy_hard,all_shared,0.8186997771263123
ETTh2,13,False,middle_97_192,noisy_hard,encoder,0.870930016040802
ETTh2,13,False,middle_97_192,noisy_hard,readout_head,0.8094878792762756
ETTh2,13,False,middle_97_192,noisy_hard,target_path,0.7995277643203735
ETTh2,13,False,middle_97_192,predictable_easy,all_shared,0.9188446402549744
ETTh2,13,False,middle_97_192,predictable_easy,encoder,0.9522324204444885
ETTh2,13,False,middle_97_192,predictable_easy,readout_head,0.9116122722625732
ETTh2,13,False,middle_97_192,predictable_easy,target_path,0.9327963590621948
ETTh2,13,False,noisy_hard,predictable_easy,all_shared,0.8703202605247498
ETTh2,13,False,noisy_hard,predictable_easy,encoder,0.9259081482887268
ETTh2,13,False,noisy_hard,predictable_easy,readout_head,0.8571990728378296
ETTh2,13,False,noisy_hard,predictable_easy,target_path,0.8579962849617004
ETTh2,14,False,early_1_96,full_1_720,all_shared,0.016405891627073288
ETTh2,14,False,early_1_96,full_1_720,encoder,0.03962699696421623
ETTh2,14,False,early_1_96,full_1_720,readout_head,0.006338043604046106
ETTh2,14,False,early_1_96,full_1_720,target_path,0.16904602944850922
ETTh2,14,False,early_1_96,late_337_720,all_shared,-0.14908619225025177
ETTh2,14,False,early_1_96,late_337_720,encoder,-0.02624369226396084
ETTh2,14,False,early_1_96,late_337_720,readout_head,-0.1797299087047577
ETTh2,14,False,early_1_96,late_337_720,target_path,-0.004188573453575373
ETTh2,14,False,early_1_96,learnable_hard,all_shared,-0.14330916106700897
ETTh2,14,False,early_1_96,learnable_hard,encoder,0.011024273931980133
ETTh2,14,False,early_1_96,learnable_hard,readout_head,-0.18306267261505127
ETTh2,14,False,early_1_96,learnable_hard,target_path,-0.03536996990442276
ETTh2,14,False,early_1_96,middle_193_336,all_shared,-0.11059054732322693
ETTh2,14,False,early_1_96,middle_193_336,encoder,-0.1559772789478302
ETTh2,14,False,early_1_96,middle_193_336,readout_head,-0.10817451030015945
ETTh2,14,False,early_1_96,middle_193_336,target_path,-0.036838505417108536
ETTh2,14,False,early_1_96,middle_97_192,all_shared,0.06106121465563774
ETTh2,14,False,early_1_96,middle_97_192,encoder,-0.10956688970327377
ETTh2,14,False,early_1_96,middle_97_192,readout_head,0.07624313980340958
ETTh2,14,False,early_1_96,middle_97_192,target_path,0.13726942241191864
ETTh2,14,False,early_1_96,noisy_hard,all_shared,-0.11865580081939697
ETTh2,14,False,early_1_96,noisy_hard,encoder,-0.13881604373455048
ETTh2,14,False,early_1_96,noisy_hard,readout_head,-0.1209990382194519
ETTh2,14,False,early_1_96,noisy_hard,target_path,-0.028655365109443665
ETTh2,14,False,early_1_96,predictable_easy,all_shared,0.14168894290924072
ETTh2,14,False,early_1_96,predictable_easy,encoder,0.08296624571084976
ETTh2,14,False,early_1_96,predictable_easy,readout_head,0.14453423023223877
ETTh2,14,False,early_1_96,predictable_easy,target_path,0.2967036962509155
ETTh2,14,False,full_1_720,late_337_720,all_shared,0.9590282440185547
ETTh2,14,False,full_1_720,late_337_720,encoder,0.9825739860534668
ETTh2,14,False,full_1_720,late_337_720,readout_head,0.9524902701377869
ETTh2,14,False,full_1_720,late_337_720,target_path,0.9576563835144043
ETTh2,14,False,full_1_720,learnable_hard,all_shared,0.8815914988517761
ETTh2,14,False,full_1_720,learnable_hard,encoder,0.9451671242713928
ETTh2,14,False,full_1_720,learnable_hard,readout_head,0.864231288433075
ETTh2,14,False,full_1_720,learnable_hard,target_path,0.8708078265190125
ETTh2,14,False,full_1_720,middle_193_336,all_shared,0.7710543274879456
ETTh2,14,False,full_1_720,middle_193_336,encoder,0.8437759280204773
ETTh2,14,False,full_1_720,middle_193_336,readout_head,0.7576980590820312
ETTh2,14,False,full_1_720,middle_193_336,target_path,0.7819342017173767
ETTh2,14,False,full_1_720,middle_97_192,all_shared,0.561510443687439
ETTh2,14,False,full_1_720,middle_97_192,encoder,0.3557232916355133
ETTh2,14,False,full_1_720,middle_97_192,readout_head,0.608512818813324
ETTh2,14,False,full_1_720,middle_97_192,target_path,0.519716739654541
ETTh2,14,False,full_1_720,noisy_hard,all_shared,0.5450906753540039
ETTh2,14,False,full_1_720,noisy_hard,encoder,0.597468912601471
ETTh2,14,False,full_1_720,noisy_hard,readout_head,0.5490025877952576
ETTh2,14,False,full_1_720,noisy_hard,target_path,0.4436682462692261
ETTh2,14,False,full_1_720,predictable_easy,all_shared,0.9438372254371643
ETTh2,14,False,full_1_720,predictable_easy,encoder,0.9606525897979736
ETTh2,14,False,full_1_720,predictable_easy,readout_head,0.9422546029090881
ETTh2,14,False,full_1_720,predictable_easy,target_path,0.9353583455085754
ETTh2,14,False,late_337_720,learnable_hard,all_shared,0.9511178135871887
ETTh2,14,False,late_337_720,learnable_hard,encoder,0.9800323247909546
ETTh2,14,False,late_337_720,learnable_hard,readout_head,0.943429708480835
ETTh2,14,False,late_337_720,learnable_hard,target_path,0.9350959062576294
ETTh2,14,False,late_337_720,middle_193_336,all_shared,0.635776937007904
ETTh2,14,False,late_337_720,middle_193_336,encoder,0.7642965912818909
ETTh2,14,False,late_337_720,middle_193_336,readout_head,0.6085922718048096
ETTh2,14,False,late_337_720,middle_193_336,target_path,0.6740605235099792
ETTh2,14,False,late_337_720,middle_97_192,all_shared,0.395886093378067
ETTh2,14,False,late_337_720,middle_97_192,encoder,0.22359415888786316
ETTh2,14,False,late_337_720,middle_97_192,readout_head,0.4374787211418152
ETTh2,14,False,late_337_720,middle_97_192,target_path,0.3577791452407837
ETTh2,14,False,late_337_720,noisy_hard,all_shared,0.5648787617683411
ETTh2,14,False,late_337_720,noisy_hard,encoder,0.5980306267738342
ETTh2,14,False,late_337_720,noisy_hard,readout_head,0.5737038254737854
ETTh2,14,False,late_337_720,noisy_hard,target_path,0.4810444712638855
ETTh2,14,False,late_337_720,predictable_easy,all_shared,0.8281614184379578
ETTh2,14,False,late_337_720,predictable_easy,encoder,0.8994882702827454
ETTh2,14,False,late_337_720,predictable_easy,readout_head,0.814230740070343
ETTh2,14,False,late_337_720,predictable_easy,target_path,0.8192330002784729
ETTh2,14,False,learnable_hard,middle_193_336,all_shared,0.5143722295761108
ETTh2,14,False,learnable_hard,middle_193_336,encoder,0.66869056224823
ETTh2,14,False,learnable_hard,middle_193_336,readout_head,0.47909438610076904
ETTh2,14,False,learnable_hard,middle_193_336,target_path,0.5762493014335632
ETTh2,14,False,learnable_hard,middle_97_192,all_shared,0.28680023550987244
ETTh2,14,False,learnable_hard,middle_97_192,encoder,0.13713839650154114
ETTh2,14,False,learnable_hard,middle_97_192,readout_head,0.32723870873451233
ETTh2,14,False,learnable_hard,middle_97_192,target_path,0.2799811065196991
ETTh2,14,False,learnable_hard,noisy_hard,all_shared,0.44301724433898926
ETTh2,14,False,learnable_hard,noisy_hard,encoder,0.5230110883712769
ETTh2,14,False,learnable_hard,noisy_hard,readout_head,0.4449382424354553
ETTh2,14,False,learnable_hard,noisy_hard,target_path,0.34927240014076233
ETTh2,14,False,learnable_hard,predictable_easy,all_shared,0.6926449537277222
ETTh2,14,False,learnable_hard,predictable_easy,encoder,0.824783444404602
ETTh2,14,False,learnable_hard,predictable_easy,readout_head,0.6645238399505615
ETTh2,14,False,learnable_hard,predictable_easy,target_path,0.6686136722564697
ETTh2,14,False,middle_193_336,middle_97_192,all_shared,0.5469362139701843
ETTh2,14,False,middle_193_336,middle_97_192,encoder,0.5414902567863464
ETTh2,14,False,middle_193_336,middle_97_192,readout_head,0.5567377805709839
ETTh2,14,False,middle_193_336,middle_97_192,target_path,0.3899707794189453
ETTh2,14,False,middle_193_336,noisy_hard,all_shared,0.3311072289943695
ETTh2,14,False,middle_193_336,noisy_hard,encoder,0.4967484772205353
ETTh2,14,False,middle_193_336,noisy_hard,readout_head,0.3172091543674469
ETTh2,14,False,middle_193_336,noisy_hard,target_path,0.1545286923646927
ETTh2,14,False,middle_193_336,predictable_easy,all_shared,0.8517827391624451
ETTh2,14,False,middle_193_336,predictable_easy,encoder,0.9190226197242737
ETTh2,14,False,middle_193_336,predictable_easy,readout_head,0.8397495746612549
ETTh2,14,False,middle_193_336,predictable_easy,target_path,0.8394874334335327
ETTh2,14,False,middle_97_192,noisy_hard,all_shared,0.34828126430511475
ETTh2,14,False,middle_97_192,noisy_hard,encoder,0.3119824528694153
ETTh2,14,False,middle_97_192,noisy_hard,readout_head,0.35241612792015076
ETTh2,14,False,middle_97_192,noisy_hard,target_path,0.3510628640651703
ETTh2,14,False,middle_97_192,predictable_easy,all_shared,0.65843665599823
ETTh2,14,False,middle_97_192,predictable_easy,encoder,0.49378713965415955
ETTh2,14,False,middle_97_192,predictable_easy,readout_head,0.6915315985679626
ETTh2,14,False,middle_97_192,predictable_easy,target_path,0.57004314661026
ETTh2,14,False,noisy_hard,predictable_easy,all_shared,0.412245512008667
ETTh2,14,False,noisy_hard,predictable_easy,encoder,0.5182660818099976
ETTh2,14,False,noisy_hard,predictable_easy,readout_head,0.4057099223136902
ETTh2,14,False,noisy_hard,predictable_easy,target_path,0.26550236344337463
ETTh2,15,False,early_1_96,full_1_720,all_shared,0.016362670809030533
ETTh2,15,False,early_1_96,full_1_720,encoder,-0.4261084198951721
ETTh2,15,False,early_1_96,full_1_720,readout_head,0.09125754237174988
ETTh2,15,False,early_1_96,full_1_720,target_path,0.2949761748313904
ETTh2,15,False,early_1_96,late_337_720,all_shared,-0.13821488618850708
ETTh2,15,False,early_1_96,late_337_720,encoder,-0.5102484226226807
ETTh2,15,False,early_1_96,late_337_720,readout_head,-0.08032315969467163
ETTh2,15,False,early_1_96,late_337_720,target_path,0.16231070458889008
ETTh2,15,False,early_1_96,learnable_hard,all_shared,-0.1905866265296936
ETTh2,15,False,early_1_96,learnable_hard,encoder,-0.5308539271354675
ETTh2,15,False,early_1_96,learnable_hard,readout_head,-0.140150249004364
ETTh2,15,False,early_1_96,learnable_hard,target_path,0.1009126529097557
ETTh2,15,False,early_1_96,middle_193_336,all_shared,0.02301080711185932
ETTh2,15,False,early_1_96,middle_193_336,encoder,-0.39411303400993347
ETTh2,15,False,early_1_96,middle_193_336,readout_head,0.09507645666599274
ETTh2,15,False,early_1_96,middle_193_336,target_path,0.195552259683609
ETTh2,15,False,early_1_96,middle_97_192,all_shared,0.21598823368549347
ETTh2,15,False,early_1_96,middle_97_192,encoder,-0.13894030451774597
ETTh2,15,False,early_1_96,middle_97_192,readout_head,0.2639962434768677
ETTh2,15,False,early_1_96,middle_97_192,target_path,0.3369671106338501
